[I 2026-04-08 02:40:28,687] Trial 38 finished with value: -1.0 and parameters: {'num_leaves': 22, 'learning_rate': 0.06677786721441051, 'feature_fraction': 0.6365978942109073, 'min_data_in_leaf': 52, 'atr_multiplier': 14.260493476669653}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:30,821] Trial 39 finished with value: -1.0 and parameters: {'num_leaves': 36, 'learning_rate': 0.046873702794642945, 'feature_fraction': 0.8014506604119492, 'min_data_in_leaf': 86, 'atr_multiplier': 8.389533537094037}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:30,831] A new study created in memory with name: no-name-8d74ed27-f741-4009-9045-949c0297d14c
[I 2026-04-08 02:40:33,027] Trial 0 finished with value: -1.0 and parameters: {'num_leaves': 37, 'learning_rate': 0.03331574199567025, 'feature_fraction': 0.5487081117206043, 'min_data_in_leaf': 95, 'atr_multiplier': 11.570464653636439}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:35,223] Trial 1 finished with value: -1.0 and parameters: {'num_leaves': 59, 'learning_rate': 0.08454241234876525, 'feature_fraction': 0.8775674924490939, 'min_data_in_leaf': 23, 'atr_multiplier': 9.546320783823825}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:37,277] Trial 2 finished with value: -1.0 and parameters: {'num_leaves': 28, 'learning_rate': 0.0584415081228835, 'feature_fraction': 0.9461782961005749, 'min_data_in_leaf': 42, 'atr_multiplier': 8.270498724156704}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:39,473] Trial 3 finished with value: -1.0 and parameters: {'num_leaves': 24, 'learning_rate': 0.04993252472193054, 'feature_fraction': 0.5508869448273745, 'min_data_in_leaf': 92, 'atr_multiplier': 12.78934690531856}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:41,373] Trial 4 finished with value: -1.0 and parameters: {'num_leaves': 41, 'learning_rate': 0.09044626063899765, 'feature_fraction': 0.70105890091051, 'min_data_in_leaf': 80, 'atr_multiplier': 6.323859721306342}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:43,660] Trial 5 finished with value: -1.0 and parameters: {'num_leaves': 23, 'learning_rate': 0.03586890419135875, 'feature_fraction': 0.5453273795546486, 'min_data_in_leaf': 41, 'atr_multiplier': 12.77151187282868}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:45,987] Trial 6 finished with value: -1.0 and parameters: {'num_leaves': 43, 'learning_rate': 0.06527990311467233, 'feature_fraction': 0.6250238734000275, 'min_data_in_leaf': 34, 'atr_multiplier': 12.371457797106007}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:48,769] Trial 7 finished with value: -1.0 and parameters: {'num_leaves': 49, 'learning_rate': 0.02752594580836276, 'feature_fraction': 0.9814481418050686, 'min_data_in_leaf': 55, 'atr_multiplier': 12.34177596076955}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:51,074] Trial 8 finished with value: -1.0 and parameters: {'num_leaves': 56, 'learning_rate': 0.09607688785476673, 'feature_fraction': 0.6584687245973511, 'min_data_in_leaf': 66, 'atr_multiplier': 11.962721886641322}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:53,264] Trial 9 finished with value: -1.0 and parameters: {'num_leaves': 52, 'learning_rate': 0.04162191737151418, 'feature_fraction': 0.9579865302801549, 'min_data_in_leaf': 94, 'atr_multiplier': 8.99400436623128}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:55,522] Trial 10 finished with value: -1.0 and parameters: {'num_leaves': 10, 'learning_rate': 0.012822471503991996, 'feature_fraction': 0.7986091950963601, 'min_data_in_leaf': 79, 'atr_multiplier': 14.476025156300583}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:40:57,835] Trial 11 finished with value: -1.0 and parameters: {'num_leaves': 64, 'learning_rate': 0.07464620985119924, 'feature_fraction': 0.8715647054609603, 'min_data_in_leaf': 20, 'atr_multiplier': 9.96737665275322}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:00,028] Trial 12 finished with value: -1.0 and parameters: {'num_leaves': 33, 'learning_rate': 0.07824876469955608, 'feature_fraction': 0.793195965944202, 'min_data_in_leaf': 20, 'atr_multiplier': 10.78349054654536}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:02,223] Trial 13 finished with value: -1.0 and parameters: {'num_leaves': 64, 'learning_rate': 0.018530067813079892, 'feature_fraction': 0.8684795304814676, 'min_data_in_leaf': 60, 'atr_multiplier': 7.990728321775634}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:04,429] Trial 14 finished with value: -1.0 and parameters: {'num_leaves': 37, 'learning_rate': 0.04897375082698473, 'feature_fraction': 0.8719368784130395, 'min_data_in_leaf': 100, 'atr_multiplier': 10.866369136578921}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:06,799] Trial 15 finished with value: -1.0 and parameters: {'num_leaves': 14, 'learning_rate': 0.08304007055355629, 'feature_fraction': 0.7488140299588242, 'min_data_in_leaf': 74, 'atr_multiplier': 14.651783167092361}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:09,026] Trial 16 finished with value: -1.0 and parameters: {'num_leaves': 56, 'learning_rate': 0.06538495973934613, 'feature_fraction': 0.6040590477484047, 'min_data_in_leaf': 50, 'atr_multiplier': 9.6362758438833}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:11,046] Trial 17 finished with value: -1.0 and parameters: {'num_leaves': 44, 'learning_rate': 0.024949122891061666, 'feature_fraction': 0.726640223638919, 'min_data_in_leaf': 30, 'atr_multiplier': 6.837550468605745}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:13,282] Trial 18 finished with value: -1.0 and parameters: {'num_leaves': 17, 'learning_rate': 0.036760534912414974, 'feature_fraction': 0.5014124259361975, 'min_data_in_leaf': 69, 'atr_multiplier': 10.993591878282746}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:15,576] Trial 19 finished with value: -1.0 and parameters: {'num_leaves': 36, 'learning_rate': 0.06841763095880353, 'feature_fraction': 0.812479871028488, 'min_data_in_leaf': 85, 'atr_multiplier': 13.799505173047187}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:41:17,679] Trial 20 finished with value: 0.9500000000000001 and parameters: {'num_leaves': 58, 'learning_rate': 0.08680921648133297, 'feature_fraction': 0.9258233170798972, 'min_data_in_leaf': 30, 'atr_multiplier': 7.7485074158415905}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:19,796] Trial 21 finished with value: -1.0 and parameters: {'num_leaves': 56, 'learning_rate': 0.08820633175124057, 'feature_fraction': 0.915729242285137, 'min_data_in_leaf': 30, 'atr_multiplier': 7.856585902001086}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:22,081] Trial 22 finished with value: -1.0 and parameters: {'num_leaves': 60, 'learning_rate': 0.09857358529820227, 'feature_fraction': 0.9010925404530854, 'min_data_in_leaf': 46, 'atr_multiplier': 9.117826483451319}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:24,175] Trial 23 finished with value: -1.0 and parameters: {'num_leaves': 48, 'learning_rate': 0.07765483193488039, 'feature_fraction': 0.8212596860917505, 'min_data_in_leaf': 25, 'atr_multiplier': 7.295687982631202}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:26,618] Trial 24 finished with value: -1.0 and parameters: {'num_leaves': 52, 'learning_rate': 0.05822667253502187, 'feature_fraction': 0.9844375160469588, 'min_data_in_leaf': 37, 'atr_multiplier': 11.546162545472061}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:29,032] Trial 25 finished with value: -1.0 and parameters: {'num_leaves': 59, 'learning_rate': 0.08478902848737069, 'feature_fraction': 0.6862577538373646, 'min_data_in_leaf': 52, 'atr_multiplier': 10.065020308385968}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:31,401] Trial 26 finished with value: -1.0 and parameters: {'num_leaves': 48, 'learning_rate': 0.07163423491241203, 'feature_fraction': 0.92081637669222, 'min_data_in_leaf': 28, 'atr_multiplier': 9.339437176109435}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:33,554] Trial 27 finished with value: -1.0 and parameters: {'num_leaves': 31, 'learning_rate': 0.09407697379250152, 'feature_fraction': 0.8365580126794464, 'min_data_in_leaf': 36, 'atr_multiplier': 8.331314875196982}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:35,694] Trial 28 finished with value: -1.0 and parameters: {'num_leaves': 39, 'learning_rate': 0.04283654713485518, 'feature_fraction': 0.7734024055724243, 'min_data_in_leaf': 64, 'atr_multiplier': 8.808692587487576}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:37,709] Trial 29 finished with value: -1.0 and parameters: {'num_leaves': 26, 'learning_rate': 0.05106830247169787, 'feature_fraction': 0.9549493004996169, 'min_data_in_leaf': 43, 'atr_multiplier': 7.310591937726474}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:40,064] Trial 30 finished with value: -1.0 and parameters: {'num_leaves': 60, 'learning_rate': 0.060968050682235604, 'feature_fraction': 0.8512418410006446, 'min_data_in_leaf': 24, 'atr_multiplier': 11.43060466289227}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:42,158] Trial 31 finished with value: -1.0 and parameters: {'num_leaves': 25, 'learning_rate': 0.0814899180366567, 'feature_fraction': 0.9383031102389079, 'min_data_in_leaf': 39, 'atr_multiplier': 8.53545831583267}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:44,063] Trial 32 finished with value: -1.0 and parameters: {'num_leaves': 29, 'learning_rate': 0.05592667746212247, 'feature_fraction': 0.8972144097962074, 'min_data_in_leaf': 32, 'atr_multiplier': 6.230155743754108}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:46,217] Trial 33 finished with value: -1.0 and parameters: {'num_leaves': 20, 'learning_rate': 0.08873762459531204, 'feature_fraction': 0.5854564981318608, 'min_data_in_leaf': 47, 'atr_multiplier': 10.301945092377435}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:48,514] Trial 34 finished with value: -1.0 and parameters: {'num_leaves': 44, 'learning_rate': 0.026877261195332576, 'feature_fraction': 0.9889427383932025, 'min_data_in_leaf': 25, 'atr_multiplier': 7.568242681003091}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:50,529] Trial 35 finished with value: -1.0 and parameters: {'num_leaves': 29, 'learning_rate': 0.04736300068903934, 'feature_fraction': 0.9482023726893257, 'min_data_in_leaf': 86, 'atr_multiplier': 6.7180772144862555}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:52,806] Trial 36 finished with value: -1.0 and parameters: {'num_leaves': 21, 'learning_rate': 0.03218962443922109, 'feature_fraction': 0.6543737188827269, 'min_data_in_leaf': 57, 'atr_multiplier': 13.10981220000738}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:54,985] Trial 37 finished with value: -1.0 and parameters: {'num_leaves': 52, 'learning_rate': 0.09180169843142032, 'feature_fraction': 0.5530427930205184, 'min_data_in_leaf': 41, 'atr_multiplier': 8.48843428288705}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:57,173] Trial 38 finished with value: -1.0 and parameters: {'num_leaves': 35, 'learning_rate': 0.06508438410046895, 'feature_fraction': 0.8904369661822874, 'min_data_in_leaf': 33, 'atr_multiplier': 9.702591162717543}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:41:59,364] Trial 39 finished with value: -1.0 and parameters: {'num_leaves': 8, 'learning_rate': 0.01935772316816952, 'feature_fraction': 0.9298634488739379, 'min_data_in_leaf': 99, 'atr_multiplier': 12.616286261131162}. Best is trial 20 with value: 0.9500000000000001.
[I 2026-04-08 02:42:01,793] A new study created in memory with name: no-name-faf4c040-7b64-4d4d-9037-be0359e09fb8
[I 2026-04-08 02:42:04,027] Trial 0 finished with value: -1.0 and parameters: {'num_leaves': 24, 'learning_rate': 0.09418437522661696, 'feature_fraction': 0.6533562612836965, 'min_data_in_leaf': 86, 'atr_multiplier': 11.48868403168542}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:06,096] Trial 1 finished with value: -1.0 and parameters: {'num_leaves': 27, 'learning_rate': 0.027485195429094292, 'feature_fraction': 0.9199827354096808, 'min_data_in_leaf': 50, 'atr_multiplier': 9.199702326842653}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:08,577] Trial 2 finished with value: -1.0 and parameters: {'num_leaves': 10, 'learning_rate': 0.07263788693747059, 'feature_fraction': 0.7091159369941441, 'min_data_in_leaf': 61, 'atr_multiplier': 13.587272573258712}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:12,685] Trial 3 finished with value: -1.0 and parameters: {'num_leaves': 50, 'learning_rate': 0.0797052944149211, 'feature_fraction': 0.9826244069857579, 'min_data_in_leaf': 80, 'atr_multiplier': 10.204001026486349}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:14,754] Trial 4 finished with value: -1.0 and parameters: {'num_leaves': 45, 'learning_rate': 0.03679702267929194, 'feature_fraction': 0.7866172262724616, 'min_data_in_leaf': 83, 'atr_multiplier': 8.512988913007156}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:16,921] Trial 5 finished with value: -1.0 and parameters: {'num_leaves': 19, 'learning_rate': 0.08143586415053623, 'feature_fraction': 0.9609271080261027, 'min_data_in_leaf': 33, 'atr_multiplier': 11.160516874821745}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:19,058] Trial 6 finished with value: -1.0 and parameters: {'num_leaves': 25, 'learning_rate': 0.049011074146589825, 'feature_fraction': 0.6946534691688426, 'min_data_in_leaf': 57, 'atr_multiplier': 11.621450121845324}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:21,346] Trial 7 finished with value: -1.0 and parameters: {'num_leaves': 47, 'learning_rate': 0.07636882067045764, 'feature_fraction': 0.695550400957544, 'min_data_in_leaf': 34, 'atr_multiplier': 14.357520724762962}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:23,416] Trial 8 finished with value: -1.0 and parameters: {'num_leaves': 49, 'learning_rate': 0.03892740524225106, 'feature_fraction': 0.8664062380111932, 'min_data_in_leaf': 27, 'atr_multiplier': 7.9966987504028175}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:25,640] Trial 9 finished with value: -1.0 and parameters: {'num_leaves': 22, 'learning_rate': 0.026258846318048187, 'feature_fraction': 0.552597102440999, 'min_data_in_leaf': 43, 'atr_multiplier': 14.984703302187379}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:27,888] Trial 10 finished with value: -1.0 and parameters: {'num_leaves': 37, 'learning_rate': 0.0979947140487038, 'feature_fraction': 0.5052043460386993, 'min_data_in_leaf': 99, 'atr_multiplier': 12.398129398040423}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:29,876] Trial 11 finished with value: -1.0 and parameters: {'num_leaves': 32, 'learning_rate': 0.015035811291525597, 'feature_fraction': 0.8282201821329898, 'min_data_in_leaf': 60, 'atr_multiplier': 6.484702595366661}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:32,118] Trial 12 finished with value: -1.0 and parameters: {'num_leaves': 61, 'learning_rate': 0.060441938014441504, 'feature_fraction': 0.6210574071107359, 'min_data_in_leaf': 77, 'atr_multiplier': 9.527628474023949}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:34,349] Trial 13 finished with value: -1.0 and parameters: {'num_leaves': 14, 'learning_rate': 0.09990081653320679, 'feature_fraction': 0.913080368544291, 'min_data_in_leaf': 48, 'atr_multiplier': 12.697332503384986}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:36,518] Trial 14 finished with value: -1.0 and parameters: {'num_leaves': 31, 'learning_rate': 0.01140609140371588, 'feature_fraction': 0.7657850001436751, 'min_data_in_leaf': 68, 'atr_multiplier': 9.2492019976089}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:38,592] Trial 15 finished with value: -1.0 and parameters: {'num_leaves': 38, 'learning_rate': 0.060656927198316606, 'feature_fraction': 0.6191461658080011, 'min_data_in_leaf': 92, 'atr_multiplier': 7.474227683038761}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:40,811] Trial 16 finished with value: -1.0 and parameters: {'num_leaves': 27, 'learning_rate': 0.028823929713814367, 'feature_fraction': 0.6329778812804856, 'min_data_in_leaf': 48, 'atr_multiplier': 10.925909185203535}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:42,969] Trial 17 finished with value: -1.0 and parameters: {'num_leaves': 19, 'learning_rate': 0.0885295995482896, 'feature_fraction': 0.8693430733354024, 'min_data_in_leaf': 71, 'atr_multiplier': 9.639016068677055}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:44,855] Trial 18 finished with value: -1.0 and parameters: {'num_leaves': 8, 'learning_rate': 0.048635558288450814, 'feature_fraction': 0.9314582089671148, 'min_data_in_leaf': 21, 'atr_multiplier': 6.058484565507912}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:47,042] Trial 19 finished with value: -1.0 and parameters: {'num_leaves': 16, 'learning_rate': 0.06643047348330312, 'feature_fraction': 0.8082771646805647, 'min_data_in_leaf': 91, 'atr_multiplier': 12.065887760910822}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:49,126] Trial 20 finished with value: -1.0 and parameters: {'num_leaves': 42, 'learning_rate': 0.02214078666514686, 'feature_fraction': 0.7422313346137057, 'min_data_in_leaf': 51, 'atr_multiplier': 8.589948683138854}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:51,333] Trial 21 finished with value: -1.0 and parameters: {'num_leaves': 10, 'learning_rate': 0.07295600255802238, 'feature_fraction': 0.6900432085278116, 'min_data_in_leaf': 67, 'atr_multiplier': 13.441815805852244}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:53,579] Trial 22 finished with value: -1.0 and parameters: {'num_leaves': 26, 'learning_rate': 0.09036028743800352, 'feature_fraction': 0.7382498394624669, 'min_data_in_leaf': 38, 'atr_multiplier': 13.405266053312664}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:55,743] Trial 23 finished with value: -1.0 and parameters: {'num_leaves': 13, 'learning_rate': 0.08906482764203598, 'feature_fraction': 0.6479825941928393, 'min_data_in_leaf': 54, 'atr_multiplier': 10.334326007107734}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:42:58,065] Trial 24 finished with value: -1.0 and parameters: {'num_leaves': 30, 'learning_rate': 0.06939822264704117, 'feature_fraction': 0.6660792794869016, 'min_data_in_leaf': 64, 'atr_multiplier': 13.668514912770831}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:00,339] Trial 25 finished with value: -1.0 and parameters: {'num_leaves': 22, 'learning_rate': 0.046444804109122606, 'feature_fraction': 0.5742397605772244, 'min_data_in_leaf': 86, 'atr_multiplier': 11.568523641751733}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:02,602] Trial 26 finished with value: -1.0 and parameters: {'num_leaves': 18, 'learning_rate': 0.05726554670475225, 'feature_fraction': 0.7312893539470615, 'min_data_in_leaf': 74, 'atr_multiplier': 12.93251464747632}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:05,064] Trial 27 finished with value: -1.0 and parameters: {'num_leaves': 35, 'learning_rate': 0.08558547377296796, 'feature_fraction': 0.5776964986882809, 'min_data_in_leaf': 61, 'atr_multiplier': 14.145259663459386}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:07,399] Trial 28 finished with value: -1.0 and parameters: {'num_leaves': 13, 'learning_rate': 0.09410775225001303, 'feature_fraction': 0.8444694405020204, 'min_data_in_leaf': 42, 'atr_multiplier': 10.789290429339935}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:09,717] Trial 29 finished with value: -1.0 and parameters: {'num_leaves': 55, 'learning_rate': 0.08018288948521521, 'feature_fraction': 0.9742486578356014, 'min_data_in_leaf': 98, 'atr_multiplier': 10.103437350350804}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:12,064] Trial 30 finished with value: -1.0 and parameters: {'num_leaves': 23, 'learning_rate': 0.06418656066315466, 'feature_fraction': 0.9996851442200622, 'min_data_in_leaf': 79, 'atr_multiplier': 11.770622202935954}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:14,207] Trial 31 finished with value: -1.0 and parameters: {'num_leaves': 42, 'learning_rate': 0.08063066331092295, 'feature_fraction': 0.9033199568239696, 'min_data_in_leaf': 84, 'atr_multiplier': 8.51761050077875}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:16,451] Trial 32 finished with value: -1.0 and parameters: {'num_leaves': 53, 'learning_rate': 0.07659723305011668, 'feature_fraction': 0.9508140740050276, 'min_data_in_leaf': 92, 'atr_multiplier': 9.028171916529095}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:18,731] Trial 33 finished with value: -1.0 and parameters: {'num_leaves': 63, 'learning_rate': 0.08350668672010884, 'feature_fraction': 0.9881661732868561, 'min_data_in_leaf': 80, 'atr_multiplier': 10.23265744230839}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:20,751] Trial 34 finished with value: -1.0 and parameters: {'num_leaves': 28, 'learning_rate': 0.037037854318319054, 'feature_fraction': 0.7796204471417961, 'min_data_in_leaf': 88, 'atr_multiplier': 7.5658314406356455}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:23,078] Trial 35 finished with value: -1.0 and parameters: {'num_leaves': 34, 'learning_rate': 0.07131183736632311, 'feature_fraction': 0.895068646630281, 'min_data_in_leaf': 57, 'atr_multiplier': 11.320019093986955}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:25,615] Trial 36 finished with value: -1.0 and parameters: {'num_leaves': 42, 'learning_rate': 0.09196472938374088, 'feature_fraction': 0.7061224226404019, 'min_data_in_leaf': 76, 'atr_multiplier': 9.985302131129783}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:27,848] Trial 37 finished with value: -1.0 and parameters: {'num_leaves': 48, 'learning_rate': 0.07611985802631242, 'feature_fraction': 0.9462650487749731, 'min_data_in_leaf': 31, 'atr_multiplier': 10.908730958830319}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:30,118] Trial 38 finished with value: -1.0 and parameters: {'num_leaves': 58, 'learning_rate': 0.04416683150565035, 'feature_fraction': 0.6739172362606495, 'min_data_in_leaf': 71, 'atr_multiplier': 12.222657007423674}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:32,356] Trial 39 finished with value: -1.0 and parameters: {'num_leaves': 20, 'learning_rate': 0.05296484707877745, 'feature_fraction': 0.7969634027920814, 'min_data_in_leaf': 45, 'atr_multiplier': 14.81624093294223}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:32,367] A new study created in memory with name: no-name-7fda9bbf-6794-404b-8edb-1aead59eb4d6
[I 2026-04-08 02:43:34,417] Trial 0 finished with value: -1.0 and parameters: {'num_leaves': 54, 'learning_rate': 0.019104959171824767, 'feature_fraction': 0.8090331116820466, 'min_data_in_leaf': 44, 'atr_multiplier': 6.706578438735826}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:36,631] Trial 1 finished with value: -1.0 and parameters: {'num_leaves': 16, 'learning_rate': 0.05421982146581236, 'feature_fraction': 0.9948475767654472, 'min_data_in_leaf': 77, 'atr_multiplier': 13.172006577298482}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:38,618] Trial 2 finished with value: -1.0 and parameters: {'num_leaves': 15, 'learning_rate': 0.01109188060424187, 'feature_fraction': 0.5121932549214226, 'min_data_in_leaf': 64, 'atr_multiplier': 7.30553310109692}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:41,247] Trial 3 finished with value: -1.0 and parameters: {'num_leaves': 60, 'learning_rate': 0.012369945293642284, 'feature_fraction': 0.712424410126103, 'min_data_in_leaf': 41, 'atr_multiplier': 13.93586723338407}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:43,422] Trial 4 finished with value: -1.0 and parameters: {'num_leaves': 51, 'learning_rate': 0.06625152446403057, 'feature_fraction': 0.702853994515489, 'min_data_in_leaf': 83, 'atr_multiplier': 9.177565122224648}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:45,721] Trial 5 finished with value: -1.0 and parameters: {'num_leaves': 33, 'learning_rate': 0.03927097835227839, 'feature_fraction': 0.9253530909183142, 'min_data_in_leaf': 98, 'atr_multiplier': 12.727153060806174}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:47,965] Trial 6 finished with value: -1.0 and parameters: {'num_leaves': 42, 'learning_rate': 0.08839900791450277, 'feature_fraction': 0.6279273152233495, 'min_data_in_leaf': 64, 'atr_multiplier': 12.392921951587123}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:50,254] Trial 7 finished with value: -1.0 and parameters: {'num_leaves': 48, 'learning_rate': 0.03938152840275578, 'feature_fraction': 0.7619473293750123, 'min_data_in_leaf': 75, 'atr_multiplier': 13.82215874875319}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:52,530] Trial 8 finished with value: -1.0 and parameters: {'num_leaves': 52, 'learning_rate': 0.09271660006393025, 'feature_fraction': 0.6326951927258088, 'min_data_in_leaf': 24, 'atr_multiplier': 13.591709440943106}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:54,790] Trial 9 finished with value: -1.0 and parameters: {'num_leaves': 21, 'learning_rate': 0.0665169707494455, 'feature_fraction': 0.7272869078860622, 'min_data_in_leaf': 61, 'atr_multiplier': 12.182154079732051}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:56,870] Trial 10 finished with value: -1.0 and parameters: {'num_leaves': 63, 'learning_rate': 0.02927231699720963, 'feature_fraction': 0.8513881724440363, 'min_data_in_leaf': 40, 'atr_multiplier': 6.333814955898535}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:43:59,337] Trial 11 finished with value: -1.0 and parameters: {'num_leaves': 26, 'learning_rate': 0.05297978895158508, 'feature_fraction': 0.9734202270314836, 'min_data_in_leaf': 42, 'atr_multiplier': 10.050490763343493}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:44:01,409] Trial 12 finished with value: -1.0 and parameters: {'num_leaves': 9, 'learning_rate': 0.025281848173466237, 'feature_fraction': 0.8571682117120669, 'min_data_in_leaf': 83, 'atr_multiplier': 8.52681268057291}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:44:03,673] Trial 13 finished with value: -1.0 and parameters: {'num_leaves': 33, 'learning_rate': 0.07788671944850181, 'feature_fraction': 0.8348833305548543, 'min_data_in_leaf': 48, 'atr_multiplier': 10.909098651839871}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:44:05,945] Trial 14 finished with value: -1.0 and parameters: {'num_leaves': 40, 'learning_rate': 0.05656874913832481, 'feature_fraction': 0.9931977263221844, 'min_data_in_leaf': 20, 'atr_multiplier': 11.045588880808866}. Best is trial 0 with value: -1.0.
[I 2026-04-08 02:44:08,099] Trial 15 finished with value: -1.0 and parameters: {'num_leaves': 24, 'learning_rate': 0.042335229237404515, 'feature_fraction': 0.9133835523559288, 'min_data_in_leaf': 52, 'atr_multiplier': 7.90194698438949}. Best is trial 0 with value: -1.0.
